n_hex,p_hex,q_hex,pmin_hex,qmax_hex,k_n,k_pmin,carry,theta_n,alpha,beta,theta_n_tang,theta_p_tang,theta_q_tang
0x9822fde01c0961293e08f1bb55b78b5e9cec4511b625b4d6cdbe526dcf286130c74fb1cd0a42c6b637711fc7e942834e2675da78673cfb0d025d644355a44ea8a32bbffed0d948fcac0fc0402d01dd8465762c292274e8491d8e2927de755cdfc6e6be99d6232a107d8fc5f30f159a41c5afb51e326e8be25e35f957bf55c0fb,0xc1fcbf688e89f54b81f8c72f148106b5d49d81b954d57ee1716077f5d07aae7f9b909128fd167e4bef55e84400e47cd65b1c7ac0641d628f85e6d786e059d049,0xc8c5559170d760135c80560b3bb97a4b3803fff38f9b0bda8a624be8c7e2d825cfd264ff06fb64107c5246f18fe5475bb771877e141e39e7911f493c450a0f23,0xc1fcbf688e89f54b81f8c72f148106b5d49d81b954d57ee1716077f5d07aae7f9b909128fd167e4bef55e84400e47cd65b1c7ac0641d628f85e6d786e059d049,0xc8c5559170d760135c80560b3bb97a4b3803fff38f9b0bda8a624be8c7e2d825cfd264ff06fb64107c5246f18fe5475bb771877e141e39e7911f493c450a0f23,1023,511,1,-2.040168851069296,0.46937252427439935,-0.31358863386922264,1.5659223162872449,-2.514415385851347,-2.2028476050409935
0xb6d3a7f0070cabc4a3881df25901900e497a9c9acebe51d7d210c5b60434c1920302af80dc8f0da603922ed39299bda0889f1bd861a3bad525b78c3bf40ef01fde478f3a06d91daedbe12637aa74c8676129539d448bfaca23302cef5ffc70b742e5d0092f8aba7248862da0e04e1b2d6f4267525efa0045cc544d970a533923,0xc4f65b194e682ad235d74923c983453cbcf9cb1aa31f546185e80c9f67b05c9669b3cbfd60ff1e50ce4418824338195ed19cf0080c81a049037ab33e0d9bde3f,0xeda0a0af0ffd10c7b55b6affbf3298e135737a481804ab11564ae10a665d751734eba27eaac43839e9d6cff87b67e1675af28d3d76a9a58a280556353869f41d,0xc4f65b194e682ad235d74923c983453cbcf9cb1aa31f546185e80c9f67b05c9669b3cbfd60ff1e50ce4418824338195ed19cf0080c81a049037ab33e0d9bde3f,0xeda0a0af0ffd10c7b55b6affbf3298e135737a481804ab11564ae10a665d751734eba27eaac43839e9d6cff87b67e1675af28d3d76a9a58a280556353869f41d,1023,511,1,-2.804052720944702,1.233256394149806,-0.3825702902157557,-3.0515319384484645,-2.3764520731582826,-0.6750798652901828
0xb8984d9bec3bc6c20d5a25945ee351baaa550dea8feb3de3721c397ead18d65ef964944f4fa52dc2e3c7f2d90539c7fd3f797ec7248a2b59b79e9e011406d141bf883c2d5ef4aeaa59fa2f72a08e15386add9d6f3aeaa371836b5c291e3847dbd19168a81b215c4f0254ea15196cf53a2ee6e46553fdc053eb5340eae3505e0b,0xc7c824e4408c58f97d03dd282400bdbe2ac33886c89c59fa55d925ca19d27870cb4b99823ab882897324cb18d6b1a336ba2831ca0e8cff189e9d3b77ba34b5a3,0xec8a20f1ab44be109fd5239e77f6cf4ebd4b353d6f2363a4776df3b53c76449f1d27b701030db9c4c38297c05c2d68458d461211dd85171ab3504b38e3ffac79,0xc7c824e4408c58f97d03dd282400bdbe2ac33886c89c59fa55d925ca19d27870cb4b99823ab882897324cb18d6b1a336ba2831ca0e8cff189e9d3b77ba34b5a3,0xec8a20f1ab44be109fd5239e77f6cf4ebd4b353d6f2363a4776df3b53c76449f1d27b701030db9c4c38297c05c2d68458d461211dd85171ab3504b38e3ffac79,1023,511,1,-2.783255396001605,1.2124590692067088,-0.44699033783996667,-2.9642864930862354,-2.247611977909859,-0.7166745151763756
0xcb49fbba7813d6fb1383d49102e4af49c129cfb695b5d91fa8602ec7369e938026d75cfc5463c665d3f2006de7dde9a4a01792d4f8bd6da20bfe7d2707c8bd8f61a241e104679fc8e8277d433cea73027eba5161030784e68a6e52bc9ed1390af99d1c3841fc993512c5b41e148d8e3daeea3419b35b0ab56d3a4934cc44eec1,0xd484ceb9c0ca0db3b383994c68ee7038c538fb0f53d6faebdaacae0cc98373fa11029ff49930036a72ad9dfb1f24f379db2d87eb624c740a0bd549c57155ebff,0xf4e1be49ad2e1422a7ba2d5fdbeabc1ab81b7f03fb0a4705ce9aa076faac8f766f30a7a2585340c4b0537fbb2bcdacf32dfc297ac288819822ebc7efd2fc253f,0xd484ceb9c0ca0db3b383994c68ee7038c538fb0f53d6faebdaacae0cc98373fa11029ff49930036a72ad9dfb1f24f379db2d87eb624c740a0bd549c57155ebff,0xf4e1be49ad2e1422a7ba2d5fdbeabc1ab81b7f03fb0a4705ce9aa076faac8f766f30a7a2585340c4b0537fbb2bcdacf32dfc297ac288819822ebc7efd2fc253f,1023,511,1,-2.9403478896719473,1.3695515628770512,-0.7271106916241417,-2.0898607981772024,-1.6873712703415107,-0.4024895278356926
0xb44425fe08da18718eefceaec760b01928ff71745c835e8eaef661c6456e1aed7b549b47413f4151c55638b8711ef45cb9196e3d81aa7266fb541c3007b059bbe38f726fed307f8626607d0d99b1f8eaaa54a212e4346239d512f2baa2592814ff21197715eaf1f13aa80d3dde0e683b85336bf0ae974848e4686037bbba6997,0xd67550223d11c0b2ed85977a071afe4acb6ed5e8c8bf8fc4ddc94bc1a254f65135d27b82cec23b2c6bca8e92a956bb554d2fc15c68a802f4f7789a6b1873eb6f,0xd72f4c94e72e1b7f53d495a2f619b1583037e046991c6317eb2be41676432a83d2c68435d8cf09e55ac07fc59398ded806f187c218059debc3b9996fcfe37059,0xd67550223d11c0b2ed85977a071afe4acb6ed5e8c8bf8fc4ddc94bc1a254f65135d27b82cec23b2c6bca8e92a956bb554d2fc15c68a802f4f7789a6b1873eb6f,0xd72f4c94e72e1b7f53d495a2f619b1583037e046991c6317eb2be41676432a83d2c68435d8cf09e55ac07fc59398ded806f187c218059debc3b9996fcfe37059,1023,511,1,-2.354410413887465,0.7836140870925683,-0.768286011120634,3.1038001964263993,-1.6050206313485305,-1.5743644794046574
0xdac741dd6bbebff121660bf9932a17b41e43f7b65fbc9d09536ab030280ac821f39545007964f66e6680f9f104aa87b1fe5a8f7464b629fd3a09d22082e0fee510f871e422a078647e4f83f55f1e46ea8cc2ee70e3bd9ba71359f40a52a4e6b2ee491dd6e17532eb761c9e615eb577bb0bb464372963c3841dd2cefeed25cb05,0xe0bd2721d0d67780485184e3f6b5d6740d0c61fd4700feb83408850e0fdc26f4aee60ff3492cd84e95a219dda8ec9c0525c5868c211d73dd43e65fc302e255f9,0xf935da4cb8b12e28977f500b5e2aa857e558abe17fc8c2e78a2de86e6910124a603fa8f01549cdeec30b4d6d9575d095138eadb6e460a6754278b8db900cb06d,0xe0bd2721d0d67780485184e3f6b5d6740d0c61fd4700feb83408850e0fdc26f4aee60ff3492cd84e95a219dda8ec9c0525c5868c211d73dd43e65fc302e255f9,0xf935da4cb8b12e28977f500b5e2aa857e558abe17fc8c2e78a2de86e6910124a603fa8f01549cdeec30b4d6d9575d095138eadb6e460a6754278b8db900cb06d,1023,511,1,-3.01976246664882,1.4489661398539235,-0.9805096424912585,-1.4242337424892249,-1.1805733686072788,-0.24366037388194783
0xbd3c24aeb2a9607fa38e539754f9868c5aa938170cb84ff786eeb33ac64a6ccfef6e2c9cfd21371c311dfc4d7b1e86dbf111d30881bd8ce4c0519df3019002ec83f26e5730f97af935e30b3c9ca5ba8e25e180f645a680e91ce29b9b4cf73079c75ba7a83887f42ebe542eec1579dca89d6ae71c278b877bd1631935aec227f3,0xd30575711e69b4b0b54d83e59e241b8e268b25f6f005398fe0cece0aed472d9b6aafb17ef4b346d92ae3d68a6ce1c8403caf0f71877cac55aa0d9271ce65e771,0xe591e4b88dc643912869ef610215785dc5af2829b143f50ca25a2423943a764ef11048754eb43ad492c6cedf29e672e49685da721a47dfabb3daba5e4734fba3,0xd30575711e69b4b0b54d83e59e241b8e268b25f6f005398fe0cece0aed472d9b6aafb17ef4b346d92ae3d68a6ce1c8403caf0f71877cac55aa0d9271ce65e771,0xe591e4b88dc643912869ef610215785dc5af2829b143f50ca25a2423943a764ef11048754eb43ad492c6cedf29e672e49685da721a47dfabb3daba5e4734fba3,1023,511,1,-2.6477018108132953,1.0769054840183987,-0.6950615957689679,-2.739251147604853,-1.7514694620518574,-0.9877816855529957
0xc3a3d44c707c7c6073a812da52be5349ae658f30c95ceab372d3f579919fc2e992e60b33388737f1f29a030274e65e51860a20f71765ea8e9da523077b20a87c5cb2b50e47073cb83ce83c5cd55b022935f673752329f5019870392b88f4b8ec24decbd1433c2d279f69b7f9e67b060d2198ecddee4b84751e3256cb454730db,0xcfd29271b440d4eb03ed8da8a35d9f4e2be57d814dc59d0ea231a721dce83f1592fb46368c0fe4e7d03a354ebd0638668a246e9eede19ece5a2e6a997166c82b,0xf0fe4514ad645c15acb76fb8a022f3b7c3c06d98422b80efbded53f653e04d41c84724e1687e3c82ef9f1d906706e1999aaacaa89bec11a0d5bccf5eb9d2b211,0xcfd29271b440d4eb03ed8da8a35d9f4e2be57d814dc59d0ea231a721dce83f1592fb46368c0fe4e7d03a354ebd0638668a246e9eede19ece5a2e6a997166c82b,0xf0fe4514ad645c15acb76fb8a022f3b7c3c06d98422b80efbded53f653e04d41c84724e1687e3c82ef9f1d906706e1999aaacaa89bec11a0d5bccf5eb9d2b211,1023,511,1,-2.867799328578429,1.2970030017835326,-0.6258315618316295,-2.437516179949262,-1.8899295299265342,-0.547586650022728
0xc02a60463906190aa4213042300aadff5dae445baa7b48289bd33fd0b9da0095c5b11e3fbb86ce23425be0598e8e58a32aadb414e6f4d5bee5e131903329aa41cf6adf24b008826f008ec72aa526ca5fcbda6728750937aa8922915de62b9aad6e59ba405cac265051fb17ba89799c800b0063ae522a903d56fbb57679586013,0xda6c650f016e5a82c402bb0eb2f9904b5e2800bec0f2b58bcc728558f887a1233263dd1133f232a262b7e3e757ad185e1d38f988922dcb59fce3c44f5bca80e9,0xe1398e30880243b7f2a5b075b4fecb14b2b4f0cc2636c72f584ca7a83f0aa14998aa622eeec051bb329d35ae81e1ec3f582b943f5f55260f938e0f3eacaddb9b,0xda6c650f016e5a82c402bb0eb2f9904b5e2800bec0f2b58bcc728558f887a1233263dd1133f232a262b7e3e757ad185e1d38f988922dcb59fce3c44f5bca80e9,0xe1398e30880243b7f2a5b075b4fecb14b2b4f0cc2636c72f584ca7a83f0aa14998aa622eeec051bb329d35ae81e1ec3f582b943f5f55260f938e0f3eacaddb9b,1023,511,1,-2.561095603704619,0.9902992769097221,-0.8513204788184741,-2.599945795723192,-1.4389516959528441,-1.1609940997703472
0xb22df587bc4f3f7e3c43be70847e6ab0f3d69b2420dac8fbd820e3f15ee33d503da958b96f8ea4f3272a4fd8a968072241571d2362c7e876fd9fb81ece6e4b9ffbb97a27de10942ca844b8c339bef739f78d375f52f1c0e50c8e686cb2ffa30d72ac580ba029db4582acc761143c2bd95f862c94f6ae0cf05dc1dfbe3bb289a3,0xd1f927461c4e5303c2e286fed887285b69e62df3d30f8add9198047be935b7842d5633bbfbec6400b71ee27ce595e68f0a4dd54b46828f04de7d0a5fc4ebb05f,0xd93cabb7b3e2e59b68f111c6ddefd680deb839597f119389daac3c58e26674c0d848d32e65f628ac3012d17be2dc403e7c0e288a66b9645fecb18ea916e95d3d,0xd1f927461c4e5303c2e286fed887285b69e62df3d30f8add9198047be935b7842d5633bbfbec6400b71ee27ce595e68f0a4dd54b46828f04de7d0a5fc4ebb05f,0xd93cabb7b3e2e59b68f111c6ddefd680deb839597f119389daac3c58e26674c0d848d32e65f628ac3012d17be2dc403e7c0e288a66b9645fecb18ea916e95d3d,1023,511,1,-2.3974310450800567,0.8266347182851601,-0.6724948904270427,2.9982592174244056,-1.7966028727357077,-1.488323217019473
0xeb592519a8a4b72d0a9a976743ffedf18445bf65f4f1582adf87ed81b403debac87a04017f9f38cc638b7d75abe82cbb8de43e8ba43eda1430d393ce209ebde389583a68af70dfeafe13dd59dbf07008b0640feaa1e9992598233f70754d7a7c7c0a23e75d6196341b84753a0a7abc7cb087fd6b1e502903616a7923f4511a45,0xee24df89e9c5c1300a5bb410ff6891a9b7c7ef434afafa7aab9d275ad360282d9d5dd3b309a76a9f38b7db84c39a51ec52b46ef212905a3a5a2b80218a0f90d5,0xfcfe9b4d2a31ca24077e32499935948de99f469eb723b6817f512cb65df2c440652f2cc02d6b5f4d38b285579276de42e93d0153fa51ac5d6a61fa34bde99bb1,0xee24df89e9c5c1300a5bb410ff6891a9b7c7ef434afafa7aab9d275ad360282d9d5dd3b309a76a9f38b7db84c39a51ec52b46ef212905a3a5a2b80218a0f90d5,0xfcfe9b4d2a31ca24077e32499935948de99f469eb723b6817f512cb65df2c440652f2cc02d6b5f4d38b285579276de42e93d0153fa51ac5d6a61fa34bde99bb1,1023,511,1,-3.0880678870853586,1.517271560290462,-1.2430987076013469,-0.7624447713959697,-0.6553952383871007,-0.10704953300887077
0xa5c97818332ecc894078ecc3ff9ae41dfe39f7367bef8b77e2f32168dc52a3b5d722fbf4344c3c42d06665fdde751f4353ce6781c32c04cea6d3fc642cfeed8a37f0c4575bff6eef20d806ec52c33607501aaed451425442f4c09ebec02a633c77187bdb08761650571c013362d4b8b89229cec1fef1e4f21f85334c44e22c2f,0xc1ba4be906e22c3eaba883035c51399ea8efc7f9d4ad527df29b76e936580684bbfc4e14861530f273dab074bbd5ba6eb27ebd4f6736a84f178ed5d7630942e7,0xdb13f39481d1e8f909ec485cdc00afee8541ee03cb4c7788897ad387171c391a53f0c3c9c20da5bd10d44b3d8aca54105c10126197762b3a43419acefebd6b79,0xc1ba4be906e22c3eaba883035c51399ea8efc7f9d4ad527df29b76e936580684bbfc4e14861530f273dab074bbd5ba6eb27ebd4f6736a84f178ed5d7630942e7,0xdb13f39481d1e8f909ec485cdc00afee8541ee03cb4c7788897ad387171c391a53f0c3c9c20da5bd10d44b3d8aca54105c10126197762b3a43419acefebd6b79,1023,511,1,-2.4356779777341764,0.8648816509392798,-0.3075198107145223,2.344802923307604,-2.5265530321607486,-1.4118293517112335
0xca8408008c405461f59ff101da55bf34c4e354190d817f73247541501bd4c25d5549cb7908814aaa6a700b2f46f7f4145c29e34da55973a26bc68784d35bd86b8722c0731b3c93b7a2114e3a6d189af3b1428434da16982c75bf36edaab5813d60cf9e124aea4cd5c4d1e8160fec88657c59905175e7b7863fc6772fea8d9707,0xce2a04bd3c1650afb3be516709463e6f3215100e6272e2af92126ff19fa1c6c982ebd7728623ee6d722219dcb01e0a8db8f8c77d80857fb264e036b5a4fd1a4b,0xfb783da9d68746187838c85e4ab0d893745c759a691fcf9ad89589611d03e63261ef443569eafdb85541b40f7635abe4611b4891857f4ecb495c15cc4a8e00b5,0xce2a04bd3c1650afb3be516709463e6f3215100e6272e2af92126ff19fa1c6c982ebd7728623ee6d722219dcb01e0a8db8f8c77d80857fb264e036b5a4fd1a4b,0xfb783da9d68746187838c85e4ab0d893745c759a691fcf9ad89589611d03e63261ef443569eafdb85541b40f7635abe4611b4891857f4ecb495c15cc4a8e00b5,1023,511,1,-3.060667474366863,1.4898711475719661,-0.5895185010503594,-2.124406009934935,-1.9625556514890743,-0.16185035844586082
0xbe7a3f53e95bb9bb3c77d808524f7a7fda8ff701fafa3682aff870e8c4ef34461160809fa308553cd9fe316f5d5ee487a3b5902e449d4540f957fded30c641e24fbbc61887fc7e81aa91c61ddaba14d54cb1725a6cf2cb5aefee8cab0b975f771cb9c5d1470ccccfe584828e40e8fb799b882dd4379ceaf46bc9b1f204f81193,0xd01631d210ae23626d93be7fa442ff4c35f246538968e51ed92c203767941a9d462693ffc82f1b36fbcddc66ce18533d90c965310186b0d835f01b7bc82109cb,0xea5611a202b1863cf7564319cff239f2cb45a0a63bed05a9c9e5194473dccc48641ec93502a923d98ed3f8d9e055162c7a06b37ae73383ff67b7e14cc9c5be59,0xd01631d210ae23626d93be7fa442ff4c35f246538968e51ed92c203767941a9d462693ffc82f1b36fbcddc66ce18533d90c965310186b0d835f01b7bc82109cb,0xea5611a202b1863cf7564319cff239f2cb45a0a63bed05a9c9e5194473dccc48641ec93502a923d98ed3f8d9e055162c7a06b37ae73383ff67b7e14cc9c5be59,1023,511,1,-2.7408387404050245,1.170042413610128,-0.6315887120411112,-2.6799230558771097,-1.8784152295075724,-0.801507826369539
0x9bae38ff559ac3ea03cd28b2a4bf52bd434865a6532e4d9c0e7429a1f6a2ee0c28f94293b8cfdbac19699f4ed240f56462ea5a9768e968d40f3105f293f3896708e8a80d40de6a24eaf6ceba3126733992e5be9a53fc580af83f7e31823c0582b67b83fd38ed9866f2af0fc2e70ef04eb7ac1c496d1dda24ac34755ee9eff459,0xc0e50365da110afa372e33beff86e9fd5f0f52f4bc22f2753a831ec48d704dd8b9ceefe7818a3491c106ac8f3108d27b18271de7f929fb273e4ac54078b5c221,0xce9c85a7a71769118230088e4b2903f37d2c1e7e359aca2086565c4d3dfc5aedcf717e9c9adfb3058a070e39c0251deb9f2c16ea87dbfdda89440eca2ab65b39,0xc0e50365da110afa372e33beff86e9fd5f0f52f4bc22f2753a831ec48d704dd8b9ceefe7818a3491c106ac8f3108d27b18271de7f929fb273e4ac54078b5c221,0xce9c85a7a71769118230088e4b2903f37d2c1e7e359aca2086565c4d3dfc5aedcf717e9c9adfb3058a070e39c0251deb9f2c16ea87dbfdda89440eca2ab65b39,1023,511,1,-2.170137275016603,0.5993409482217062,-0.28798609050421575,1.774654077451844,-2.5656204725813616,-1.9429107571463806
0xb4ae14dd7f2b6d66ad02c37662e47ac751bd4a99950349ba43e996756a51f1f1c8cec2e6d30f75c74dbfac49ee0a99518a2f9e620229551a7dddee47864c33e413c497c04f76c144230433c45809c7aa830ba07cd77eb02f88ed897e771b026b510c216374d38ebab197a80bff17173e877036e50f886bd4a0cbd6a6c5b9fdab,0xc9af952d431d69d88fc7301ce0a82395fd8d2a1e4d5880e0eed24f1a1726592120696919ac875999a79a495f4fb70578f7ba98b75d7a9b368a6f79b475345469,0xe5565599125a2b8483a009fd917b7c4090899a2a5dc4d442e6cd146c6c414b3bb7b915a89a46cb397766f556ce518ffcd43dda2a7bacbd851c476113666b2ef3,0xc9af952d431d69d88fc7301ce0a82395fd8d2a1e4d5880e0eed24f1a1726592120696919ac875999a79a495f4fb70578f7ba98b75d7a9b368a6f79b475345469,0xe5565599125a2b8483a009fd917b7c4090899a2a5dc4d442e6cd146c6c414b3bb7b915a89a46cb397766f556ce518ffcd43dda2a7bacbd851c476113666b2ef3,1023,511,1,-2.6431062596838837,1.0723099328889871,-0.4899822772577269,3.124584420293428,-2.1616280990743393,-0.9969727878118189
0x9dcd303322bd2625ea2ee7d2b65190df21a708fab6701791d1b74d818631210ad1688b944e4b27fe52dd7403266d8245f26846f4e191c0e2f0c66b2a963c7f6aabf181c80dd34017f107abb00ebd26374b7278731ebe75417f4834274611bc6b73891472a224b649ad7e2479875ccca8bcc91985beb4aaff20b61cad0f5babd5,0xc2db17dc77dfbe635fc75d5233ccec766228186dc698782e21f8dc2773140fe939da09d5119b988cd11de57619cefbfa85bb8af0e19ffc36d8c24a82a9814123,0xcf517ee3eb3689adbba1622446637bffb0df50beb8c9a6d30b31eed442d1ce27e7d3c6611f0b373542f076a39c1f7a6366b3b64dcd49b013cd0bdb15c5bafaa7,0xc2db17dc77dfbe635fc75d5233ccec766228186dc698782e21f8dc2773140fe939da09d5119b988cd11de57619cefbfa85bb8af0e19ffc36d8c24a82a9814123,0xcf517ee3eb3689adbba1622446637bffb0df50beb8c9a6d30b31eed442d1ce27e7d3c6611f0b373542f076a39c1f7a6366b3b64dcd49b013cd0bdb15c5bafaa7,1023,511,1,-2.185618430894763,0.6148221040998663,-0.3338360270458507,1.897316262291434,-2.4739205994980917,-1.9119484453900606
0xb12f804bdef4d1474427022d7ba73c0c1418bc0deccf350409d6496b625bae96265a0953f6a9d58fba20ea73f335b1942e2fc15b170e5e274c175f6836325d901cebd830341c337bd142efd4800469f82f217fd854aefc5bd511acd43a75bc71dc4ef613659a1413dcb739acdedf2f565470a9a6fce1fcd090abd298558c4573,0xc865def3b617b69560ed3cae470aa2cb989d031e05f6b28226df5bb2c5bf578349c1ce42ee12ea332a883ae17ca6a63322320962c7b46529c5c1144658df0e9b,0xe258dedb63901ff6ede334bf59860017dfed740455de290d31b7297904d67b6f8feaa2f4645101b86354319584025665d065db9409fa3808216d8b51e6596609,0xc865def3b617b69560ed3cae470aa2cb989d031e05f6b28226df5bb2c5bf578349c1ce42ee12ea332a883ae17ca6a63322320962c7b46529c5c1144658df0e9b,0xe258dedb63901ff6ede334bf59860017dfed740455de290d31b7297904d67b6f8feaa2f4645101b86354319584025665d065db9409fa3808216d8b51e6596609,1023,511,1,-2.5836248579124397,1.0128285311175427,-0.46094647306025216,2.9475500083555897,-2.2196997074692897,-1.1159355913547078
0xc06b1fca948300109a73d60d26448a1dfeb5f846ca5bf1cee557d9a4e202e219d00552a698262af5c8ea67a1354f66101fdbd7f75220adf0168bef9c9256bc9785daab9b4bf6700ea80db0290ce94813bc6bcca6c8c9317f60c22ba47ee41e6d641330856ce67687393c8a0af923f2f28276705b15785287981871746823c731,0xcd9738992ed1c95350ee5b4a93b756594cc57b45ca6b0cda528258767dd1c306bdcaca2cff1b17e5b4236475e54acd13391c060345f9f24b5225c7bbc8dd036f,0xef9917209203d693614ec0bcc5f820871e4e7c47ff690a7e08f46f442b3a60caf38d058d4140f891c7114022e4d7e3ceb51f93db0125d93203aaa7029dd40f5f,0xcd9738992ed1c95350ee5b4a93b756594cc57b45ca6b0cda528258767dd1c306bdcaca2cff1b17e5b4236475e54acd13391c060345f9f24b5225c7bbc8dd036f,0xef9917209203d693614ec0bcc5f820871e4e7c47ff690a7e08f46f442b3a60caf38d058d4140f891c7114022e4d7e3ceb51f93db0125d93203aaa7029dd40f5f,1023,511,1,-2.841482937338689,1.2706866105437928,-0.576894574891015,-2.5880229363099705,-1.9878035038077622,-0.6002194325022074
0xadfb364fedca8e9e0a5c713b3ecaff918a471892f95269ad03b41c666f7b935eeb22c6f5178e116c43d87ea256b3eef45aab4dd7d500a28cfa4f7b3b5a638e2c9c373745655d92a7b269d443755744bb6a803e8da0a2dca7889833167c296e32a472b526f61417cdcece859c1a51770a0584e894ff0e30e4973c3ec37747a40b,0xcee7aed3f04abb9d614b3ebb3845b6bda5660ca1af6b5d120f38f1af93caf93b3b251899215da72f8b252c5a357d72055b8cdd56b9ef3e8f233a8aa0dd0ffab3,0xd743993c44f3668230e021a049c84c58a1dff1c41d6ba6d97cde58cdcbda548e97f77ef92ae3f2f7ec50b302c664ddb42d1a4aecddff17cfe74c987cf551bd49,0xcee7aed3f04abb9d614b3ebb3845b6bda5660ca1af6b5d120f38f1af93caf93b3b251899215da72f8b252c5a357d72055b8cdd56b9ef3e8f233a8aa0dd0ffab3,0xd743993c44f3668230e021a049c84c58a1dff1c41d6ba6d97cde58cdcbda548e97f77ef92ae3f2f7ec50b302c664ddb42d1a4aecddff17cfe74c987cf551bd49,1023,511,1,-2.3560802611302734,0.7852839343353768,-0.6057769081065238,2.7821216848838013,-1.9300388373767454,-1.5710247849190395
0xc30d6cb52b33f8d1b675de0798878e824bcf570e1069b6161c84d9dacd250e0edc7d4442179276dd1036b263df9ca881cfb223c78c8f38659d82b10916b5a4bca784775fe18151d97a096eecd7415f34c0620868ea29a0501e8da9ab26ab0c881737eb9e524a0d37b724b29f575c5a22630cb7c68f6cf20006bf0f361cbb4e05,0xdb6043ff8cb8bbd179d06ea37ab395ccb0799c74f8f31873fbf25b96db62bcf55f7656c850e81e7c7b1a752872627f2d94b385d8d5050eaece3a664743710f13,0xe39d9ccec9a5840cacd36cc2e64c704ce28806b388ccdc5a1dcdb3d3e90cae9caed97bb2aa432be30b9d022340544cb4196fe97d9e268ce0cb4969264ebe9987,0xdb6043ff8cb8bbd179d06ea37ab395ccb0799c74f8f31873fbf25b96db62bcf55f7656c850e81e7c7b1a752872627f2d94b385d8d5050eaece3a664743710f13,0xe39d9ccec9a5840cacd36cc2e64c704ce28806b388ccdc5a1dcdb3d3e90cae9caed97bb2aa432be30b9d022340544cb4196fe97d9e268ce0cb4969264ebe9987,1023,511,1,-2.608954773213595,1.0381584464186986,-0.8710446978816027,-2.4647790185789837,-1.3995032578265878,-1.065275760752396
0xe54fd371a28a7afe1c04e683b80714598fbb083a5f5a278c7d9748a74126ca235ea96a51663774e52b46297fa9656e37d7629447f406dc1a7ed09ab8c5233cc1ee7fe64c72f1c8a843af55371ea63a0e3ac06b16a612ef2dfde12c46e210d00ff128287ab7600dbd0409c6625c7d81b7d332f84d5c62be2527ea8dc8fd9aa761,0xf10821bd4a20dad778f7c9ae57dc56f2b14b9e5fc7ca5771866c73e87aae6c5f53be7a0476f2aa3f1089f14abda9ed3e92553233e0a50e9e0c5084dd0fdc0c2b,0xf38d5f863431d2799502e8d09fbacebe7ab2d2bec8fdb279ba6c8f8f22df2127f272dca70c2c994d650eb3fd6ac4efcbf826db7e041d3dee5398f3e69340b8a3,0xf10821bd4a20dad778f7c9ae57dc56f2b14b9e5fc7ca5771866c73e87aae6c5f53be7a0476f2aa3f1089f14abda9ed3e92553233e0a50e9e0c5084dd0fdc0c2b,0xf38d5f863431d2799502e8d09fbacebe7ab2d2bec8fdb279ba6c8f8f22df2127f272dca70c2c994d650eb3fd6ac4efcbf826db7e041d3dee5398f3e69340b8a3,1023,511,1,-2.9156726672791047,1.3448763404842081,-1.2977274503779264,-0.9979777254553177,-0.5461377528339408,-0.45183997262137865
0xf0884accd8c02fee9649fa3d3e63b03f4dd65238d5377c43c92b6d276da088634342bb12a0f9e9d2a4f0408c1d55732bf501cdd26e8654bc14ea692ed839b44030cff6bab7922cf7c16ef35857ba2c792773c6c2536f4b939e248984e29eb6506dea1bcac44998d22a1e82e02461b5a08868b98c72e6d9dab14057f827c7f60f,0xf33d64a193c58335100399b3780a554268638abb8a0f4fa5b852b133b2e454ecf7e39094af23e437197dfe228c35d1a7d86282718f1934102f0d40d06a33e29b,0xfd268a1ea8b1bb31e9652686ff68f181c196dc5d9e88271fb11a2e815957985b5bf190617b81739d308f3d08410e50fc94ee511c8b599c634a10574edda7479d,0xf33d64a193c58335100399b3780a554268638abb8a0f4fa5b852b133b2e454ecf7e39094af23e437197dfe228c35d1a7d86282718f1934102f0d40d06a33e29b,0xfd268a1ea8b1bb31e9652686ff68f181c196dc5d9e88271fb11a2e815957985b5bf190617b81739d308f3d08410e50fc94ee511c8b599c634a10574edda7479d,1023,511,1,-3.0908615248634908,1.5200651980685933,-1.3390586220726972,-0.5649376668970039,-0.46347540944439736,-0.10146225745260651
0xbc2e46d3d85cbf623ab612d9950d68aeb750d0ec0e9f1b69e58c52e93cb240a32e554e9dd53406f39d5fe5842c972b50a7c6fe99151cce55d314a50a7d041e8ddf99138de56adb689099dc78f8e87a769be502fb63574313a30424761a48548708acd2a6c8ec67c4cd1afe5e72219075ed6b4897e46f110bfe062165ff723747,0xc0ce47214ff0394df15fefa4d84c108758121beef7892518fc99f0b062877b0968786cbc4db7be08bed61fe3c918c98db01de5e604b45598411d9ac8948fa323,0xf9dbede7dc93ee55cdccdc668a40c0909c2151a275c8fe6c39ea86e7a5b6a7d39344741b6fdf26e8f9c422581e44da9835e3c06b68b156a29a7a1d9141ed7f8d,0xc0ce47214ff0394df15fefa4d84c108758121beef7892518fc99f0b062877b0968786cbc4db7be08bed61fe3c918c98db01de5e604b45598411d9ac8948fa323,0xf9dbede7dc93ee55cdccdc668a40c0909c2151a275c8fe6c39ea86e7a5b6a7d39344741b6fdf26e8f9c422581e44da9835e3c06b68b156a29a7a1d9141ed7f8d,1023,511,1,-3.0315456354611707,1.4607493086662737,-0.2858988744460893,-2.78988894095486,-2.5697949046976145,-0.22009403625724566
